id_compra;nit_proveedor;codigo_producto;producto;fecha; costo_unitario ;cantidad
COM0799;800040737-0;10046;ALAMBRE CENTELSA N 10 VERDE;11-07-25; 1.200 ;10
COM0800;800149369-2;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;28-01-26; 1.200 ;20
COM0801;800095053-3;11942;AGUA STOP CAUCHO GRIPLAS;22-01-26; 1.200 ;10
COM0802;800162948-7;10047;ALAMBRE CENTELSA N 12 AMARILLO;15-02-25; 1.200 ;50
COM0803;800190106-7;10031;ALAMBRE PUA C 14 X 500MT;06-07-25; 1.200 ;100
COM0804;800149369-2;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";14-11-25; 1.200 ;10
COM0805;800081474-6;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;13-01-26; 1.200 ;100
COM0806;800135790-2;11941;AGUA STOP AHORRADOR PLASTIG;29-10-25; 1.200 ;10
COM0807;800040737-0;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;19-11-25; 1.200 ;20
COM0808;800040737-0;10036;ALAMBRE CENTELSA N  8 AZUL;27-03-25; 1.200 ;100
COM0809;800135790-2;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;05-03-26; 1.200 ;20
COM0810;800000000-2;10055;ALAMBRE CENTELSA N 14 BLANCO;07-09-25; 1.200 ;10
COM0811;800027158-6;10033;ALAMBRE PUA C16 X 200MT CORSAN;22-11-25; 1.200 ;20
COM0812;800040737-0;10021;ACOPLE LAVAMANOS GRIPLAS;24-09-25; 1.200 ;50
COM0813;800190106-7;10017;ACEITE USA1 X 70 CC;14-03-26; 1.200 ;20
COM0814;800190106-7;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;05-02-25; 1.200 ;50
COM0815;800040737-0;10013;ABRAZADERA TITAN 23/8A31/8  40-40;21-07-25; 1.200 ;50
COM0816;800067895-0;12595;ADAPTADOR DE 1 EMT;04-04-25; 1.200 ;20
COM0817;800135790-2;10020;ACOPLE LAVAMANOS CARDENAS LARGO;27-12-25; 1.200 ;20
COM0818;800081474-6;10084;AGUAMONIACO  FRASCO X 480;23-02-25; 1.200 ;10
COM0819;800135790-2;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";16-11-25; 1.200 ;50
COM0820;800095053-3;12242;ACOPLE SAMURAY PREMIER AMARILLO;06-03-26; 1.200 ;20
COM0821;800067895-0;10023;ACOPLE SANITARIO CORTO CARDENAS;14-05-25; 1.200 ;10
COM0822;800081474-6;10021;ACOPLE LAVAMANOS GRIPLAS;12-02-25; 1.200 ;50
COM0823;800149369-2;11942;AGUA STOP CAUCHO GRIPLAS;16-03-25; 1.200 ;100
COM0824;800013579-1;11060;AGUA STOP PASTA GRIVAL;02-04-26; 1.200 ;50
COM0825;800040737-0;10001;ABRAZADERA 1/2 ECONOMICA;18-10-25; 1.200 ;50
COM0826;800067895-0;10036;ALAMBRE CENTELSA N  8 AZUL;14-01-25; 1.200 ;50
COM0827;800162948-7;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";28-01-26; 1.200 ;10
COM0828;800000000-2;10032;ALAMBRE PUA  C14 X 350MT CORSAN;23-11-25; 1.200 ;10
COM0829;800176527-8;10025;ACRONAL  DE 1/4;28-11-25; 1.200 ;20
COM0830;800000000-2;10035;ALAMBRE CENTELSA N  8 AMARILLO;25-04-26; 1.200 ;10
COM0831;800095053-3;10021;ACOPLE LAVAMANOS GRIPLAS;15-05-26; 1.200 ;50
COM0832;800040737-0;10052;ALAMBRE CENTELSA N 12 VERDE;07-01-26; 1.200 ;100
COM0833;800067895-0;11058;ACOPLE SANITARIO GRIVAL 40 CMS;09-04-25; 1.200 ;50
COM0834;800027158-6;12240;ACOPLE PASTA SAMURAY ECONOMICO;21-02-25; 1.200 ;50
COM0835;800054316-5;10006;ABRAZADERA TITAN 3/4A1 40-12;04-03-26; 1.200 ;100
COM0836;800040737-0;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";01-12-25; 1.200 ;20
COM0837;800013579-1;10041;ALAMBRE CENTELSA N 10 AMARILLO;11-09-25; 1.200 ;50
COM0838;800190106-7;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";10-08-25; 1.200 ;10
COM0839;800162948-7;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;05-10-25; 1.200 ;20
COM0840;800054316-5;10025;ACRONAL  DE 1/4;11-05-25; 1.200 ;100
COM0841;800162948-7;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;04-01-26; 1.200 ;50
COM0842;800190106-7;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;26-09-25; 1.200 ;10
COM0843;800108632-3;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;01-05-25; 1.200 ;10
COM0844;800040737-0;12242;ACOPLE SAMURAY PREMIER AMARILLO;30-04-25; 1.200 ;10
COM0845;800108632-3;10054;ALAMBRE CENTELSA N 14 AZUL;22-02-26; 1.200 ;50
COM0846;800176527-8;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;01-01-26; 1.200 ;50
COM0847;800095053-3;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;04-02-25; 1.200 ;10
COM0848;800122211-1;10061;ALICATE 6 NARANJA DSF-6049;21-01-25; 1.200 ;20
COM0849;800122211-1;10047;ALAMBRE CENTELSA N 12 AMARILLO;03-03-26; 1.200 ;20
COM0850;800067895-0;10025;ACRONAL  DE 1/4;07-03-26; 1.200 ;10
COM0851;800067895-0;10048;ALAMBRE CENTELSA N 12 AZUL;02-10-25; 1.200 ;10
COM0852;800054316-5;11941;AGUA STOP AHORRADOR PLASTIG;23-04-25; 1.200 ;20
COM0853;800054316-5;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;08-01-26; 1.200 ;10
COM0854;800095053-3;10018;ACIDO CORRIENTE X 480;24-04-26; 1.200 ;100
COM0855;800135790-2;10043;ALAMBRE CENTELSA N 10 BLANCO;18-06-25; 1.200 ;50
COM0856;800027158-6;10039;ALAMBRE CENTELSA N  8 ROJO;09-05-26; 1.200 ;20
COM0857;800135790-2;10057;ALAMBRE CENTELSA N 14 ROJO;26-10-25; 1.200 ;20
COM0858;800135790-2;10036;ALAMBRE CENTELSA N  8 AZUL;10-07-25; 1.200 ;100
COM0859;800176527-8;10051;ALAMBRE CENTELSA N 12 ROJO;01-12-25; 1.200 ;10
COM0860;800067895-0;10046;ALAMBRE CENTELSA N 10 VERDE;27-06-25; 1.200 ;50
COM0861;800108632-3;12597;ADAPTADOR DE 3/4 EMT;07-01-26; 1.200 ;10
COM0862;800040737-0;10020;ACOPLE LAVAMANOS CARDENAS LARGO;05-04-26; 1.200 ;100
COM0863;800040737-0;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";23-04-26; 1.200 ;50
COM0864;800135790-2;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";04-08-25; 1.200 ;100
COM0865;800095053-3;10986;AGUA STOP ARGOLLA GERFOR 581140;29-12-25; 1.200 ;50
COM0866;800135790-2;11943;AGUA STOP PLASTGRIFOS;18-10-25; 1.200 ;100
COM0867;800054316-5;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";25-01-25; 1.200 ;20
COM0868;800054316-5;10022;ACOPLE SANITARIO CARDENAS LARGO;27-08-25; 1.200 ;10
COM0869;800122211-1;10036;ALAMBRE CENTELSA N  8 AZUL;29-09-25; 1.200 ;10
COM0870;800013579-1;10049;ALAMBRE CENTELSA N 12 BLANCO;02-03-25; 1.200 ;20
COM0871;800122211-1;11058;ACOPLE SANITARIO GRIVAL 40 CMS;12-07-25; 1.200 ;20
COM0872;800108632-3;11072;ACOPLE SANITARIO GRIVAL LARGO 55;03-04-26; 1.200 ;50
COM0873;800027158-6;10084;AGUAMONIACO  FRASCO X 480;04-01-26; 1.200 ;10
COM0874;800040737-0;12595;ADAPTADOR DE 1 EMT;03-01-26; 1.200 ;50
COM0875;800067895-0;10005;ABRAZADERA TITAN 1/2A3/4  40-06;09-05-25; 1.200 ;20
COM0876;800149369-2;10084;AGUAMONIACO  FRASCO X 480;20-11-25; 1.200 ;20
COM0877;800176527-8;10021;ACOPLE LAVAMANOS GRIPLAS;03-12-25; 1.200 ;10
COM0878;800122211-1;10059;ALCOHOL INDUSTRIAL X 500;04-12-25; 1.200 ;10
COM0879;800108632-3;10057;ALAMBRE CENTELSA N 14 ROJO;06-07-25; 1.200 ;10
COM0880;800122211-1;10009;ABRAZADERA TITAN 11/8A17/8  40-24;01-05-25; 1.200 ;20
COM0881;800081474-6;10063;ALICATE FOCCI 8,5 DSF-1684;17-05-25; 1.200 ;20
COM0882;800013579-1;10033;ALAMBRE PUA C16 X 200MT CORSAN;11-05-25; 1.200 ;20
COM0883;800176527-8;10010;ABRAZADERA TITAN 11/4A2 40-28;22-11-25; 1.200 ;50
COM0884;800190106-7;10055;ALAMBRE CENTELSA N 14 BLANCO;21-06-25; 1.200 ;100
COM0885;800054316-5;11942;AGUA STOP CAUCHO GRIPLAS;03-04-26; 1.200 ;50
COM0886;800135790-2;10021;ACOPLE LAVAMANOS GRIPLAS;02-03-26; 1.200 ;100
COM0887;800000000-2;10017;ACEITE USA1 X 70 CC;14-07-25; 1.200 ;100
COM0888;800081474-6;10017;ACEITE USA1 X 70 CC;11-06-25; 1.200 ;100
COM0889;800108632-3;10013;ABRAZADERA TITAN 23/8A31/8  40-40;17-10-25; 1.200 ;20
COM0890;800149369-2;12242;ACOPLE SAMURAY PREMIER AMARILLO;23-11-25; 1.200 ;50
COM0891;800081474-6;10023;ACOPLE SANITARIO CORTO CARDENAS;25-06-25; 1.200 ;20
COM0892;800040737-0;10060;ALICATE  BICOLOR N 8;27-04-26; 1.200 ;50
COM0893;800108632-3;11072;ACOPLE SANITARIO GRIVAL LARGO 55;16-03-25; 1.200 ;100
COM0894;800176527-8;10019;ACOPLE LAVAMANO CORTO  CARDENAS;15-01-26; 1.200 ;50
COM0895;800176527-8;10026;ACRONAL  DE GALON;26-06-25; 1.200 ;10
COM0896;800122211-1;11072;ACOPLE SANITARIO GRIVAL LARGO 55;03-07-25; 1.200 ;50
COM0897;800162948-7;12240;ACOPLE PASTA SAMURAY ECONOMICO;09-05-26; 1.200 ;10
COM0898;800067895-0;11942;AGUA STOP CAUCHO GRIPLAS;07-05-25; 1.200 ;20
COM0899;800162948-7;11942;AGUA STOP CAUCHO GRIPLAS;09-02-26; 1.200 ;20
COM0900;800176527-8;11702;"ADAPTADOR MACHO DE 1"" LEO";19-04-26; 1.200 ;10
COM0901;800162948-7;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";21-08-25; 1.200 ;100
COM0902;800081474-6;10034;ALAMBRE PUA C16 X 400MT CORSAN;20-10-25; 1.200 ;50
COM0903;800067895-0;10039;ALAMBRE CENTELSA N  8 ROJO;28-11-25; 1.200 ;10
COM0904;800162948-7;10055;ALAMBRE CENTELSA N 14 BLANCO;10-08-25; 1.200 ;50
COM0905;800013579-1;10022;ACOPLE SANITARIO CARDENAS LARGO;14-08-25; 1.200 ;50
COM0906;800122211-1;10026;ACRONAL  DE GALON;20-06-25; 1.200 ;10
COM0907;800095053-3;12595;ADAPTADOR DE 1 EMT;27-01-25; 1.200 ;10
COM0908;800054316-5;10047;ALAMBRE CENTELSA N 12 AMARILLO;23-04-25; 1.200 ;100
COM0909;800095053-3;10019;ACOPLE LAVAMANO CORTO  CARDENAS;20-05-25; 1.200 ;20
COM0910;800190106-7;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;28-08-25; 1.200 ;20
COM0911;800095053-3;10084;AGUAMONIACO  FRASCO X 480;12-08-25; 1.200 ;10
COM0912;800054316-5;10040;ALAMBRE CENTELSA N  8 VERDE;27-02-26; 1.200 ;100
COM0913;800122211-1;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";21-03-26; 1.200 ;100
COM0914;800190106-7;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";21-02-26; 1.200 ;50
COM0915;800095053-3;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";14-06-25; 1.200 ;100
COM0916;800040737-0;10055;ALAMBRE CENTELSA N 14 BLANCO;29-03-25; 1.200 ;10
COM0917;800122211-1;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;27-03-25; 1.200 ;100
COM0918;800095053-3;10021;ACOPLE LAVAMANOS GRIPLAS;21-08-25; 1.200 ;20
COM0919;800000000-2;10026;ACRONAL  DE GALON;01-06-25; 1.200 ;100
COM0920;800027158-6;11072;ACOPLE SANITARIO GRIVAL LARGO 55;31-03-26; 1.200 ;100
COM0921;800054316-5;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;09-09-25; 1.200 ;100
COM0922;800122211-1;10017;ACEITE USA1 X 70 CC;20-07-25; 1.200 ;50
COM0923;800013579-1;10010;ABRAZADERA TITAN 11/4A2 40-28;08-03-25; 1.200 ;100
COM0924;800013579-1;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";16-09-25; 1.200 ;10
COM0925;800013579-1;10018;ACIDO CORRIENTE X 480;13-12-25; 1.200 ;10
COM0926;800027158-6;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;01-06-25; 1.200 ;50
COM0927;800027158-6;10020;ACOPLE LAVAMANOS CARDENAS LARGO;17-11-25; 1.200 ;100
COM0928;800162948-7;10053;ALAMBRE CENTELSA N 14 AMARILLO;27-04-26; 1.200 ;10
COM0929;800135790-2;10024;ACOPLE SANITARIO GRIPLAS;03-03-25; 1.200 ;10
COM0930;800000000-2;10034;ALAMBRE PUA C16 X 400MT CORSAN;18-12-25; 1.200 ;50
COM0931;800095053-3;12242;ACOPLE SAMURAY PREMIER AMARILLO;23-12-25; 1.200 ;100
COM0932;800067895-0;10064;ALICATE STANLEY N 8 84-023;05-08-25; 1.200 ;10
COM0933;800149369-2;10044;ALAMBRE CENTELSA N 10 NEGRO;13-05-26; 1.200 ;50
COM0934;800176527-8;10035;ALAMBRE CENTELSA N  8 AMARILLO;11-01-26; 1.200 ;20
COM0935;800108632-3;10044;ALAMBRE CENTELSA N 10 NEGRO;07-07-25; 1.200 ;50
COM0936;800040737-0;10053;ALAMBRE CENTELSA N 14 AMARILLO;01-03-26; 1.200 ;20
COM0937;800162948-7;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;26-02-25; 1.200 ;100
COM0938;800013579-1;10034;ALAMBRE PUA C16 X 400MT CORSAN;12-06-25; 1.200 ;20
COM0939;800067895-0;10027;AEROGRAFO F75 400 ML DSF-1499;05-01-25; 1.200 ;100
COM0940;800122211-1;10048;ALAMBRE CENTELSA N 12 AZUL;05-05-26; 1.200 ;100
COM0941;800190106-7;10039;ALAMBRE CENTELSA N  8 ROJO;20-01-26; 1.200 ;10
COM0942;800000000-2;10053;ALAMBRE CENTELSA N 14 AMARILLO;02-03-26; 1.200 ;10
COM0943;800162948-7;10064;ALICATE STANLEY N 8 84-023;25-04-25; 1.200 ;20
COM0944;800054316-5;10084;AGUAMONIACO  FRASCO X 480;17-04-25; 1.200 ;100
COM0945;800122211-1;10017;ACEITE USA1 X 70 CC;17-04-25; 1.200 ;100
COM0946;800081474-6;10053;ALAMBRE CENTELSA N 14 AMARILLO;24-04-26; 1.200 ;10
COM0947;800040737-0;10986;AGUA STOP ARGOLLA GERFOR 581140;28-05-25; 1.200 ;10
COM0948;800162948-7;10024;ACOPLE SANITARIO GRIPLAS;31-01-25; 1.200 ;10
COM0949;800013579-1;12597;ADAPTADOR DE 3/4 EMT;04-02-25; 1.200 ;10
COM0950;800135790-2;10046;ALAMBRE CENTELSA N 10 VERDE;30-07-25; 1.200 ;50
COM0951;800054316-5;10019;ACOPLE LAVAMANO CORTO  CARDENAS;08-09-25; 1.200 ;20
COM0952;800190106-7;10011;ABRAZADERA TITAN 13/4A21/2  40-32;28-03-26; 1.200 ;20
COM0953;800081474-6;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;07-10-25; 1.200 ;100
COM0954;800190106-7;11058;ACOPLE SANITARIO GRIVAL 40 CMS;21-01-25; 1.200 ;10
COM0955;800108632-3;10025;ACRONAL  DE 1/4;24-06-25; 1.200 ;50
COM0956;800108632-3;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;12-02-25; 1.200 ;50
COM0957;800067895-0;11072;ACOPLE SANITARIO GRIVAL LARGO 55;21-08-25; 1.200 ;10
COM0958;800135790-2;10026;ACRONAL  DE GALON;12-09-25; 1.200 ;10
COM0959;800054316-5;12597;ADAPTADOR DE 3/4 EMT;23-01-25; 1.200 ;10
COM0960;800095053-3;12187;ACOPLE RAPIDO PISTOLA PINTAR;24-03-25; 1.200 ;50
COM0961;800027158-6;11059;AGUA STOP CAUCHO GRIVAL;31-05-25; 1.200 ;50
COM0962;800000000-2;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;30-09-25; 1.200 ;20
COM0963;800027158-6;10020;ACOPLE LAVAMANOS CARDENAS LARGO;02-03-26; 1.200 ;50
COM0964;800162948-7;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;17-03-25; 1.200 ;20
COM0965;800162948-7;10045;ALAMBRE CENTELSA N 10 ROJO;22-04-25; 1.200 ;50
COM0966;800000000-2;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;08-03-26; 1.200 ;100
COM0967;800081474-6;10033;ALAMBRE PUA C16 X 200MT CORSAN;28-11-25; 1.200 ;10
COM0968;800190106-7;10022;ACOPLE SANITARIO CARDENAS LARGO;07-09-25; 1.200 ;100
COM0969;800000000-2;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;30-11-25; 1.200 ;50
COM0970;800149369-2;10059;ALCOHOL INDUSTRIAL X 500;08-01-25; 1.200 ;20
COM0971;800013579-1;11941;AGUA STOP AHORRADOR PLASTIG;18-04-26; 1.200 ;10
COM0972;800176527-8;10041;ALAMBRE CENTELSA N 10 AMARILLO;12-04-26; 1.200 ;10
COM0973;800176527-8;11941;AGUA STOP AHORRADOR PLASTIG;21-09-25; 1.200 ;10
COM0974;800122211-1;11943;AGUA STOP PLASTGRIFOS;27-02-25; 1.200 ;100
COM0975;800013579-1;10019;ACOPLE LAVAMANO CORTO  CARDENAS;09-09-25; 1.200 ;20
COM0976;800122211-1;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";25-01-26; 1.200 ;10
COM0977;800108632-3;10005;ABRAZADERA TITAN 1/2A3/4  40-06;03-01-26; 1.200 ;20
COM0978;800081474-6;12597;ADAPTADOR DE 3/4 EMT;22-06-25; 1.200 ;10
COM0979;800013579-1;10035;ALAMBRE CENTELSA N  8 AMARILLO;23-06-25; 1.200 ;50
COM0980;800190106-7;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";13-05-25; 1.200 ;20
COM0981;800162948-7;10006;ABRAZADERA TITAN 3/4A1 40-12;16-05-25; 1.200 ;100
COM0982;800000000-2;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;27-12-25; 1.200 ;20
COM0983;800040737-0;10041;ALAMBRE CENTELSA N 10 AMARILLO;26-11-25; 1.200 ;50
COM0984;800135790-2;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;04-02-26; 1.200 ;50
COM0985;800067895-0;10058;ALAMBRE CENTELSA N 14 VERDE;19-04-26; 1.200 ;100
COM0986;800027158-6;10060;ALICATE  BICOLOR N 8;08-07-25; 1.200 ;50
COM0987;800000000-2;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";17-04-26; 1.200 ;50
COM0988;800054316-5;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;18-07-25; 1.200 ;10
COM0989;800000000-2;12596;ADAPTADOR DE 1/2 EMT;28-12-25; 1.200 ;10
COM0990;800190106-7;10084;AGUAMONIACO  FRASCO X 480;03-04-25; 1.200 ;20
COM0991;800040737-0;10064;ALICATE STANLEY N 8 84-023;23-08-25; 1.200 ;100
COM0992;800081474-6;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";31-07-25; 1.200 ;50
COM0993;800190106-7;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;03-01-26; 1.200 ;10
COM0994;800013579-1;10039;ALAMBRE CENTELSA N  8 ROJO;17-03-25; 1.200 ;10
COM0995;800108632-3;10040;ALAMBRE CENTELSA N  8 VERDE;25-08-25; 1.200 ;20
COM0996;800067895-0;10011;ABRAZADERA TITAN 13/4A21/2  40-32;23-06-25; 1.200 ;10
COM0997;800149369-2;10055;ALAMBRE CENTELSA N 14 BLANCO;22-03-25; 1.200 ;100
COM0998;800027158-6;10017;ACEITE USA1 X 70 CC;15-01-25; 1.200 ;50
COM0999;800190106-7;10052;ALAMBRE CENTELSA N 12 VERDE;23-06-25; 1.200 ;50
COM1000;800040737-0;10046;ALAMBRE CENTELSA N 10 VERDE;21-07-25; 1.200 ;50
