id_venta;id_cliente;codigo_producto;producto;vendedor;fecha;cantidad; precio_venta_unitario ;descuento; total_neto ; utilidad ;forma_pago
VEN03534;CLI087;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;30/05/2025;2;2000;200;3800;1400;Tarjeta
VEN03535;CLI204;10021;ACOPLE LAVAMANOS GRIPLAS;Diana Tobón;12/02/2026;1;2000;0;2000;800;Efectivo
VEN03536;CLI107;10024;ACOPLE SANITARIO GRIPLAS;Carlos Mario Hoyos;1/10/2025;1;2000;0;2000;800;Transferencia
VEN03537;CLI205;10039;ALAMBRE CENTELSA N  8 ROJO;Diana Tobón;11/07/2025;1;2000;0;2000;800;Transferencia
VEN03538;CLI055;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Milena Restrepo;23/12/2025;10;2000;1000;19000;7000;Efectivo
VEN03539;CLI276;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Carlos Mario Hoyos;10/11/2025;5;2000;1000;9000;3000;Tarjeta
VEN03540;CLI248;10040;ALAMBRE CENTELSA N  8 VERDE;Milena Restrepo;6/11/2025;3;2000;300;5700;2100;Transferencia
VEN03541;CLI234;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Andrés Cardona;25/12/2025;10;2000;0;20000;8000;Efectivo
VEN03542;CLI283;10062;ALICATE 8 NARANJA DSF-6050;Carlos Mario Hoyos;16/04/2025;1;2000;0;2000;800;Tarjeta
VEN03543;CLI191;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Andrés Cardona;28/01/2025;3;2000;0;6000;2400;Efectivo
VEN03544;CLI092;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Diana Tobón;8/10/2025;10;2000;0;20000;8000;Efectivo
VEN03545;CLI230;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Diana Tobón;26/10/2025;2;2000;0;4000;1600;Tarjeta
VEN03546;CLI102;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;14/04/2025;3;2000;300;5700;2100;Efectivo
VEN03547;CLI130;10054;ALAMBRE CENTELSA N 14 AZUL;Diana Tobón;19/10/2025;3;2000;0;6000;2400;Transferencia
VEN03548;CLI165;10987;AGUA STOP PINES SAPITO GERFOR 580051;Carlos Mario Hoyos;4/02/2025;1;2000;0;2000;800;Transferencia
VEN03549;CLI091;10058;ALAMBRE CENTELSA N 14 VERDE;Andrés Cardona;9/09/2025;5;2000;0;10000;4000;Transferencia
VEN03550;CLI214;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;10/10/2025;2;2000;0;4000;1600;Tarjeta
VEN03551;CLI163;10064;ALICATE STANLEY N 8 84-023;Carlos Mario Hoyos;10/01/2025;3;2000;0;6000;2400;Transferencia
VEN03552;CLI104;10033;ALAMBRE PUA C16 X 200MT CORSAN;Milena Restrepo;3/10/2025;10;2000;0;20000;8000;Tarjeta
VEN03553;CLI056;10038;ALAMBRE CENTELSA N  8 NEGRO;Milena Restrepo;10/10/2025;5;2000;0;10000;4000;Tarjeta
VEN03554;CLI126;10022;ACOPLE SANITARIO CARDENAS LARGO;Diana Tobón;19/12/2025;1;2000;0;2000;800;Transferencia
VEN03555;CLI294;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Carlos Mario Hoyos;22/03/2025;1;2000;100;1900;700;Transferencia
VEN03556;CLI055;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;30/03/2025;10;2000;1000;19000;7000;Transferencia
VEN03557;CLI089;10041;ALAMBRE CENTELSA N 10 AMARILLO;Milena Restrepo;25/02/2026;3;2000;0;6000;2400;Efectivo
VEN03558;CLI200;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Carlos Mario Hoyos;12/01/2026;3;2000;0;6000;2400;Tarjeta
VEN03559;CLI039;10034;ALAMBRE PUA C16 X 400MT CORSAN;Milena Restrepo;29/04/2025;1;2000;0;2000;800;Transferencia
VEN03560;CLI047;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Andrés Cardona;10/08/2025;3;2000;0;6000;2400;Transferencia
VEN03561;CLI300;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Milena Restrepo;4/09/2025;3;2000;0;6000;2400;Efectivo
VEN03562;CLI245;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;10/05/2026;1;10800;0;10800;9600;Efectivo
VEN03563;CLI057;10021;ACOPLE LAVAMANOS GRIPLAS;Milena Restrepo;9/03/2026;1;2000;100;1900;700;Tarjeta
VEN03564;CLI039;10023;ACOPLE SANITARIO CORTO CARDENAS;Carlos Mario Hoyos;15/04/2025;5;2000;1000;9000;3000;Transferencia
VEN03565;CLI121;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Andrés Cardona;10/01/2025;3;2000;600;5400;1800;Tarjeta
VEN03566;CLI093;10001;ABRAZADERA 1/2 ECONOMICA;Milena Restrepo;10/05/2025;5;2000;0;10000;4000;Efectivo
VEN03567;CLI050;12242;ACOPLE SAMURAY PREMIER AMARILLO;Andrés Cardona;5/10/2025;2;2000;0;4000;1600;Transferencia
VEN03568;CLI181;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;24/02/2025;1;2000;0;2000;800;Transferencia
VEN03569;CLI189;10987;AGUA STOP PINES SAPITO GERFOR 580051;Carlos Mario Hoyos;9/03/2026;1;2000;0;2000;800;Tarjeta
VEN03570;CLI245;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;29/03/2025;5;2000;0;10000;4000;Transferencia
VEN03571;CLI252;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Milena Restrepo;18/03/2025;3;2000;300;5700;2100;Efectivo
VEN03572;CLI297;10034;ALAMBRE PUA C16 X 400MT CORSAN;Andrés Cardona;4/10/2025;10;2000;0;20000;8000;Transferencia
VEN03573;CLI116;10048;ALAMBRE CENTELSA N 12 AZUL;Carlos Mario Hoyos;28/02/2026;5;2000;0;10000;4000;Tarjeta
VEN03574;CLI289;10052;ALAMBRE CENTELSA N 12 VERDE;Milena Restrepo;26/09/2025;2;2000;400;3600;1200;Efectivo
VEN03575;CLI186;10059;ALCOHOL INDUSTRIAL X 500;Milena Restrepo;22/06/2025;3;2000;0;6000;2400;Transferencia
VEN03576;CLI258;12187;ACOPLE RAPIDO PISTOLA PINTAR;Carlos Mario Hoyos;21/05/2025;5;2000;0;10000;4000;Transferencia
VEN03577;CLI142;10084;AGUAMONIACO  FRASCO X 480;Carlos Mario Hoyos;4/10/2025;10;3800;0;38000;26000;Efectivo
VEN03578;CLI222;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Andrés Cardona;24/06/2025;2;2000;200;3800;1400;Efectivo
VEN03579;CLI130;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;3/02/2026;10;2000;0;20000;8000;Efectivo
VEN03580;CLI137;10026;ACRONAL  DE GALON;Milena Restrepo;22/03/2025;10;2000;0;20000;8000;Efectivo
VEN03581;CLI026;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Diana Tobón;7/09/2025;2;2000;0;4000;1600;Tarjeta
VEN03582;CLI228;10024;ACOPLE SANITARIO GRIPLAS;Andrés Cardona;6/09/2025;2;2000;0;4000;1600;Transferencia
VEN03583;CLI277;10987;AGUA STOP PINES SAPITO GERFOR 580051;Milena Restrepo;14/09/2025;1;2000;0;2000;800;Transferencia
VEN03584;CLI097;10037;ALAMBRE CENTELSA N  8 BLANCO;Milena Restrepo;24/04/2025;2;2000;0;4000;1600;Tarjeta
VEN03585;CLI191;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Diana Tobón;20/04/2025;3;2000;0;6000;2400;Transferencia
VEN03586;CLI250;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Andrés Cardona;10/04/2025;1;2000;0;2000;800;Transferencia
VEN03587;CLI025;10040;ALAMBRE CENTELSA N  8 VERDE;Andrés Cardona;27/03/2026;10;2000;0;20000;8000;Transferencia
VEN03588;CLI003;10026;ACRONAL  DE GALON;Milena Restrepo;21/04/2025;5;2000;0;10000;4000;Tarjeta
VEN03589;CLI157;12240;ACOPLE PASTA SAMURAY ECONOMICO;Carlos Mario Hoyos;11/09/2025;10;2000;0;20000;8000;Tarjeta
VEN03590;CLI219;10026;ACRONAL  DE GALON;Andrés Cardona;7/03/2025;5;2000;0;10000;4000;Efectivo
VEN03591;CLI052;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Carlos Mario Hoyos;30/09/2025;10;2000;1000;19000;7000;Transferencia
VEN03592;CLI182;10021;ACOPLE LAVAMANOS GRIPLAS;Andrés Cardona;14/03/2026;5;2000;500;9500;3500;Transferencia
VEN03593;CLI228;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Milena Restrepo;9/05/2025;2;2000;0;4000;1600;Tarjeta
VEN03594;CLI165;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Andrés Cardona;17/10/2025;5;2000;500;9500;3500;Tarjeta
VEN03595;CLI144;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Diana Tobón;13/02/2026;1;2000;0;2000;800;Efectivo
VEN03596;CLI267;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Diana Tobón;14/02/2026;2;2000;0;4000;1600;Tarjeta
VEN03597;CLI157;10037;ALAMBRE CENTELSA N  8 BLANCO;Carlos Mario Hoyos;20/06/2025;1;2000;100;1900;700;Efectivo
VEN03598;CLI023;10053;ALAMBRE CENTELSA N 14 AMARILLO;Diana Tobón;1/04/2025;5;2000;0;10000;4000;Tarjeta
VEN03599;CLI289;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Andrés Cardona;19/03/2025;3;2000;0;6000;2400;Transferencia
VEN03600;CLI213;10045;ALAMBRE CENTELSA N 10 ROJO;Milena Restrepo;12/03/2026;5;2000;0;10000;4000;Tarjeta
VEN03601;CLI204;10006;ABRAZADERA TITAN 3/4A1 40-12;Andrés Cardona;19/09/2025;10;2000;0;20000;8000;Efectivo
VEN03602;CLI276;10039;ALAMBRE CENTELSA N  8 ROJO;Carlos Mario Hoyos;20/01/2026;5;2000;500;9500;3500;Transferencia
VEN03603;CLI022;10045;ALAMBRE CENTELSA N 10 ROJO;Carlos Mario Hoyos;27/09/2025;10;2000;0;20000;8000;Transferencia
VEN03604;CLI272;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;6/04/2026;5;2000;0;10000;4000;Transferencia
VEN03605;CLI250;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;10/03/2025;5;2000;0;10000;4000;Efectivo
VEN03606;CLI143;10986;AGUA STOP ARGOLLA GERFOR 581140;Carlos Mario Hoyos;3/01/2026;3;2000;0;6000;2400;Efectivo
VEN03607;CLI258;12187;ACOPLE RAPIDO PISTOLA PINTAR;Andrés Cardona;20/02/2025;2;2000;200;3800;1400;Transferencia
VEN03608;CLI175;11942;AGUA STOP CAUCHO GRIPLAS;Diana Tobón;25/02/2026;3;2000;0;6000;2400;Efectivo
VEN03609;CLI159;10054;ALAMBRE CENTELSA N 14 AZUL;Carlos Mario Hoyos;29/03/2026;5;2000;0;10000;4000;Efectivo
VEN03610;CLI065;10043;ALAMBRE CENTELSA N 10 BLANCO;Andrés Cardona;13/04/2026;3;2000;0;6000;2400;Efectivo
VEN03611;CLI287;11060;AGUA STOP PASTA GRIVAL;Andrés Cardona;23/01/2025;1;2000;0;2000;800;Tarjeta
VEN03612;CLI182;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;30/01/2026;3;2000;0;6000;2400;Tarjeta
VEN03613;CLI277;10006;ABRAZADERA TITAN 3/4A1 40-12;Carlos Mario Hoyos;2/05/2026;10;2000;0;20000;8000;Efectivo
VEN03614;CLI087;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Carlos Mario Hoyos;14/03/2025;5;2000;0;10000;4000;Transferencia
VEN03615;CLI135;10084;AGUAMONIACO  FRASCO X 480;Milena Restrepo;28/10/2025;2;3800;0;7600;5200;Efectivo
VEN03616;CLI214;11942;AGUA STOP CAUCHO GRIPLAS;Andrés Cardona;15/12/2025;3;2000;300;5700;2100;Efectivo
VEN03617;CLI139;10084;AGUAMONIACO  FRASCO X 480;Andrés Cardona;16/07/2025;5;3800;950;18050;12050;Tarjeta
VEN03618;CLI170;10022;ACOPLE SANITARIO CARDENAS LARGO;Carlos Mario Hoyos;6/05/2025;10;2000;0;20000;8000;Tarjeta
VEN03619;CLI013;10084;AGUAMONIACO  FRASCO X 480;Milena Restrepo;23/01/2026;1;3800;190;3610;2410;Efectivo
VEN03620;CLI161;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Andrés Cardona;4/04/2025;10;2000;0;20000;8000;Efectivo
VEN03621;CLI166;10017;ACEITE USA1 X 70 CC;Diana Tobón;12/03/2026;3;2000;600;5400;1800;Tarjeta
VEN03622;CLI095;10040;ALAMBRE CENTELSA N  8 VERDE;Andrés Cardona;25/12/2025;2;2000;0;4000;1600;Tarjeta
VEN03623;CLI131;11702;"ADAPTADOR MACHO DE 1"" LEO";Carlos Mario Hoyos;24/04/2026;3;2000;0;6000;2400;Efectivo
VEN03624;CLI272;10049;ALAMBRE CENTELSA N 12 BLANCO;Diana Tobón;24/10/2025;10;2000;0;20000;8000;Transferencia
VEN03625;CLI152;10047;ALAMBRE CENTELSA N 12 AMARILLO;Diana Tobón;17/08/2025;1;2000;0;2000;800;Efectivo
VEN03626;CLI203;10038;ALAMBRE CENTELSA N  8 NEGRO;Milena Restrepo;23/04/2025;5;2000;0;10000;4000;Tarjeta
VEN03627;CLI172;10053;ALAMBRE CENTELSA N 14 AMARILLO;Carlos Mario Hoyos;10/10/2025;5;2000;0;10000;4000;Efectivo
VEN03628;CLI170;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Milena Restrepo;9/10/2025;2;2000;0;4000;1600;Tarjeta
VEN03629;CLI193;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;7/09/2025;10;2000;0;20000;8000;Efectivo
VEN03630;CLI195;10044;ALAMBRE CENTELSA N 10 NEGRO;Milena Restrepo;26/10/2025;10;2000;0;20000;8000;Tarjeta
VEN03631;CLI080;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;14/12/2025;10;2000;2000;18000;6000;Efectivo
VEN03632;CLI092;11702;"ADAPTADOR MACHO DE 1"" LEO";Carlos Mario Hoyos;29/01/2026;1;2000;0;2000;800;Tarjeta
VEN03633;CLI277;10987;AGUA STOP PINES SAPITO GERFOR 580051;Andrés Cardona;15/03/2026;3;2000;0;6000;2400;Efectivo
VEN03634;CLI022;10052;ALAMBRE CENTELSA N 12 VERDE;Milena Restrepo;19/08/2025;3;2000;0;6000;2400;Transferencia
VEN03635;CLI056;10058;ALAMBRE CENTELSA N 14 VERDE;Milena Restrepo;16/02/2026;3;2000;0;6000;2400;Efectivo
VEN03636;CLI181;10055;ALAMBRE CENTELSA N 14 BLANCO;Diana Tobón;18/08/2025;2;2000;0;4000;1600;Tarjeta
VEN03637;CLI256;10053;ALAMBRE CENTELSA N 14 AMARILLO;Carlos Mario Hoyos;29/01/2025;1;2000;0;2000;800;Tarjeta
VEN03638;CLI002;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Milena Restrepo;3/05/2026;5;2000;0;10000;4000;Efectivo
VEN03639;CLI293;10056;ALAMBRE CENTELSA N 14 NEGRO;Andrés Cardona;3/04/2026;3;2000;0;6000;2400;Efectivo
VEN03640;CLI285;10084;AGUAMONIACO  FRASCO X 480;Andrés Cardona;10/12/2025;10;3800;0;38000;26000;Efectivo
VEN03641;CLI233;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;26/12/2025;1;2000;0;2000;800;Transferencia
VEN03642;CLI298;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Milena Restrepo;28/04/2025;10;2000;0;20000;8000;Efectivo
VEN03643;CLI180;10046;ALAMBRE CENTELSA N 10 VERDE;Andrés Cardona;14/11/2025;5;2000;500;9500;3500;Tarjeta
VEN03644;CLI263;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Carlos Mario Hoyos;9/04/2026;1;2000;0;2000;800;Tarjeta
VEN03645;CLI135;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Diana Tobón;21/02/2026;10;2000;2000;18000;6000;Efectivo
VEN03646;CLI295;10031;ALAMBRE PUA C 14 X 500MT;Andrés Cardona;12/02/2025;5;2000;0;10000;4000;Efectivo
VEN03647;CLI244;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Carlos Mario Hoyos;21/01/2026;1;2000;100;1900;700;Tarjeta
VEN03648;CLI254;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;17/02/2025;3;2000;0;6000;2400;Efectivo
VEN03649;CLI290;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Milena Restrepo;15/10/2025;5;2000;500;9500;3500;Tarjeta
VEN03650;CLI083;10048;ALAMBRE CENTELSA N 12 AZUL;Carlos Mario Hoyos;13/04/2026;5;2000;0;10000;4000;Transferencia
VEN03651;CLI096;10047;ALAMBRE CENTELSA N 12 AMARILLO;Milena Restrepo;16/04/2025;2;2000;0;4000;1600;Tarjeta
VEN03652;CLI270;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;20/02/2025;5;2000;0;10000;4000;Efectivo
VEN03653;CLI001;11941;AGUA STOP AHORRADOR PLASTIG;Carlos Mario Hoyos;6/09/2025;10;2000;1000;19000;7000;Tarjeta
VEN03654;CLI011;10008;ABRAZADERA TITAN 1A19/16 40-20;Milena Restrepo;14/10/2025;3;2000;0;6000;2400;Efectivo
VEN03655;CLI123;10052;ALAMBRE CENTELSA N 12 VERDE;Milena Restrepo;6/07/2025;2;2000;0;4000;1600;Tarjeta
VEN03656;CLI016;12242;ACOPLE SAMURAY PREMIER AMARILLO;Carlos Mario Hoyos;22/07/2025;2;2000;0;4000;1600;Efectivo
VEN03657;CLI089;12596;ADAPTADOR DE 1/2 EMT;Andrés Cardona;3/02/2025;5;2000;0;10000;4000;Transferencia
VEN03658;CLI295;10987;AGUA STOP PINES SAPITO GERFOR 580051;Carlos Mario Hoyos;27/08/2025;5;2000;0;10000;4000;Transferencia
VEN03659;CLI022;10046;ALAMBRE CENTELSA N 10 VERDE;Andrés Cardona;6/03/2025;10;2000;0;20000;8000;Tarjeta
VEN03660;CLI202;10039;ALAMBRE CENTELSA N  8 ROJO;Milena Restrepo;5/05/2026;1;2000;0;2000;800;Transferencia
VEN03661;CLI145;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;30/11/2025;3;2000;300;5700;2100;Efectivo
VEN03662;CLI231;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Diana Tobón;29/09/2025;10;2000;0;20000;8000;Efectivo
VEN03663;CLI048;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Carlos Mario Hoyos;12/03/2026;2;2000;0;4000;1600;Transferencia
VEN03664;CLI169;10045;ALAMBRE CENTELSA N 10 ROJO;Andrés Cardona;19/04/2026;2;2000;0;4000;1600;Tarjeta
VEN03665;CLI126;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";Andrés Cardona;10/12/2025;1;2000;0;2000;800;Efectivo
VEN03666;CLI230;10006;ABRAZADERA TITAN 3/4A1 40-12;Carlos Mario Hoyos;16/04/2025;2;2000;0;4000;1600;Transferencia
VEN03667;CLI193;10035;ALAMBRE CENTELSA N  8 AMARILLO;Andrés Cardona;6/01/2025;5;2000;500;9500;3500;Efectivo
VEN03668;CLI204;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;30/09/2025;1;2000;0;2000;800;Efectivo
VEN03669;CLI031;11942;AGUA STOP CAUCHO GRIPLAS;Diana Tobón;26/02/2026;3;2000;0;6000;2400;Tarjeta
VEN03670;CLI232;12595;ADAPTADOR DE 1 EMT;Diana Tobón;13/03/2025;10;2000;1000;19000;7000;Transferencia
VEN03671;CLI198;10059;ALCOHOL INDUSTRIAL X 500;Carlos Mario Hoyos;18/12/2025;2;2000;0;4000;1600;Tarjeta
VEN03672;CLI234;10031;ALAMBRE PUA C 14 X 500MT;Carlos Mario Hoyos;9/11/2025;5;2000;0;10000;4000;Tarjeta
VEN03673;CLI273;10035;ALAMBRE CENTELSA N  8 AMARILLO;Carlos Mario Hoyos;10/04/2026;3;2000;0;6000;2400;Transferencia
VEN03674;CLI111;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Diana Tobón;6/04/2025;2;2000;0;4000;1600;Transferencia
VEN03675;CLI111;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Carlos Mario Hoyos;14/03/2025;1;2000;0;2000;800;Tarjeta
VEN03676;CLI136;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Andrés Cardona;14/12/2025;3;2000;0;6000;2400;Efectivo
VEN03677;CLI231;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;10/05/2025;10;2000;0;20000;8000;Efectivo
VEN03678;CLI224;10017;ACEITE USA1 X 70 CC;Milena Restrepo;4/01/2025;3;2000;600;5400;1800;Efectivo
VEN03679;CLI092;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Diana Tobón;1/05/2025;10;2000;0;20000;8000;Tarjeta
VEN03680;CLI239;12240;ACOPLE PASTA SAMURAY ECONOMICO;Andrés Cardona;11/10/2025;2;2000;0;4000;1600;Efectivo
VEN03681;CLI109;10017;ACEITE USA1 X 70 CC;Carlos Mario Hoyos;15/03/2025;10;2000;0;20000;8000;Tarjeta
VEN03682;CLI073;10987;AGUA STOP PINES SAPITO GERFOR 580051;Carlos Mario Hoyos;6/08/2025;1;2000;0;2000;800;Tarjeta
VEN03683;CLI160;11830;ALQUITRAN POR KILO;Milena Restrepo;10/11/2025;5;2000;0;10000;4000;Efectivo
VEN03684;CLI280;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;5/03/2026;3;2000;0;6000;2400;Efectivo
VEN03685;CLI042;11943;AGUA STOP PLASTGRIFOS;Andrés Cardona;21/09/2025;10;2000;0;20000;8000;Tarjeta
VEN03686;CLI014;10048;ALAMBRE CENTELSA N 12 AZUL;Andrés Cardona;10/09/2025;2;2000;200;3800;1400;Tarjeta
VEN03687;CLI154;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Diana Tobón;2/08/2025;10;2000;0;20000;8000;Transferencia
VEN03688;CLI125;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Andrés Cardona;4/09/2025;2;2000;200;3800;1400;Efectivo
VEN03689;CLI258;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Milena Restrepo;19/02/2025;5;2000;0;10000;4000;Efectivo
VEN03690;CLI003;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;29/06/2025;3;2000;0;6000;2400;Efectivo
VEN03691;CLI092;10047;ALAMBRE CENTELSA N 12 AMARILLO;Milena Restrepo;5/05/2026;2;2000;0;4000;1600;Efectivo
VEN03692;CLI160;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Andrés Cardona;28/01/2026;1;2000;0;2000;800;Efectivo
VEN03693;CLI082;10037;ALAMBRE CENTELSA N  8 BLANCO;Milena Restrepo;16/04/2026;3;2000;0;6000;2400;Transferencia
VEN03694;CLI079;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;Diana Tobón;12/06/2025;10;2000;0;20000;8000;Tarjeta
VEN03695;CLI273;10986;AGUA STOP ARGOLLA GERFOR 581140;Carlos Mario Hoyos;10/04/2026;10;2000;0;20000;8000;Efectivo
VEN03696;CLI036;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Carlos Mario Hoyos;4/12/2025;2;2000;0;4000;1600;Transferencia
VEN03697;CLI076;10047;ALAMBRE CENTELSA N 12 AMARILLO;Milena Restrepo;1/01/2025;3;2000;0;6000;2400;Transferencia
VEN03698;CLI078;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Andrés Cardona;27/01/2026;3;2000;300;5700;2100;Tarjeta
VEN03699;CLI240;10057;ALAMBRE CENTELSA N 14 ROJO;Diana Tobón;1/04/2025;5;2000;0;10000;4000;Efectivo
VEN03700;CLI143;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Carlos Mario Hoyos;20/01/2026;2;2000;0;4000;1600;Tarjeta
VEN03701;CLI148;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Andrés Cardona;16/03/2026;2;2000;0;4000;1600;Transferencia
VEN03702;CLI006;10045;ALAMBRE CENTELSA N 10 ROJO;Diana Tobón;12/08/2025;10;2000;0;20000;8000;Transferencia
VEN03703;CLI132;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Andrés Cardona;10/05/2026;5;2000;0;10000;4000;Tarjeta
VEN03704;CLI173;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Diana Tobón;28/01/2026;3;2000;0;6000;2400;Efectivo
VEN03705;CLI053;10062;ALICATE 8 NARANJA DSF-6050;Carlos Mario Hoyos;7/02/2025;3;2000;0;6000;2400;Efectivo
VEN03706;CLI092;10024;ACOPLE SANITARIO GRIPLAS;Diana Tobón;28/12/2025;2;2000;0;4000;1600;Transferencia
VEN03707;CLI159;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;Milena Restrepo;18/02/2026;5;2000;0;10000;4000;Transferencia
VEN03708;CLI067;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Diana Tobón;8/04/2026;1;2000;200;1800;600;Transferencia
VEN03709;CLI293;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Milena Restrepo;22/10/2025;1;2000;0;2000;800;Tarjeta
VEN03710;CLI214;10043;ALAMBRE CENTELSA N 10 BLANCO;Andrés Cardona;17/09/2025;3;2000;0;6000;2400;Transferencia
VEN03711;CLI240;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Diana Tobón;3/03/2026;3;2000;0;6000;2400;Transferencia
VEN03712;CLI194;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Carlos Mario Hoyos;2/02/2025;5;2000;0;10000;4000;Tarjeta
VEN03713;CLI119;12595;ADAPTADOR DE 1 EMT;Carlos Mario Hoyos;20/01/2025;2;2000;0;4000;1600;Tarjeta
VEN03714;CLI282;10027;AEROGRAFO F75 400 ML DSF-1499;Andrés Cardona;15/07/2025;10;2000;0;20000;8000;Efectivo
VEN03715;CLI114;10062;ALICATE 8 NARANJA DSF-6050;Andrés Cardona;22/04/2026;3;2000;0;6000;2400;Efectivo
VEN03716;CLI072;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Diana Tobón;4/08/2025;1;2000;0;2000;800;Tarjeta
VEN03717;CLI143;10045;ALAMBRE CENTELSA N 10 ROJO;Andrés Cardona;4/01/2026;3;2000;0;6000;2400;Tarjeta
VEN03718;CLI234;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Carlos Mario Hoyos;1/08/2025;10;2000;1000;19000;7000;Efectivo
VEN03719;CLI145;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Andrés Cardona;22/02/2025;2;2000;0;4000;1600;Transferencia
VEN03720;CLI106;10008;ABRAZADERA TITAN 1A19/16 40-20;Andrés Cardona;22/02/2026;3;2000;0;6000;2400;Transferencia
VEN03721;CLI102;10061;ALICATE 6 NARANJA DSF-6049;Diana Tobón;14/01/2025;5;2000;0;10000;4000;Transferencia
